[traces-100k-tg] t=126s inserts=126 err=0 parts={'otel_traces': 8} db=122MB free=4.82GB mergeCPU=69.0s
[traces-100k-tg] t=131s inserts=131 err=0 parts={'otel_traces': 13} db=127MB free=4.79GB mergeCPU=73.2s
[traces-100k-tg] t=136s inserts=136 err=0 parts={'otel_traces': 7} db=131MB free=4.77GB mergeCPU=76.0s
[traces-100k-tg] t=141s inserts=141 err=0 parts={'otel_traces': 7} db=136MB free=4.75GB mergeCPU=77.7s
[traces-100k-tg] t=146s inserts=146 err=0 parts={'otel_traces': 12} db=142MB free=4.79GB mergeCPU=78.9s
[traces-100k-tg] t=151s inserts=151 err=0 parts={'otel_traces': 12} db=146MB free=4.78GB mergeCPU=81.8s
[traces-100k-tg] t=156s inserts=156 err=0 parts={'otel_traces': 11} db=151MB free=4.75GB mergeCPU=86.4s
[traces-100k-tg] t=161s inserts=161 err=0 parts={'otel_traces': 11} db=156MB free=4.75GB mergeCPU=87.1s
[traces-100k-tg] t=166s inserts=166 err=0 parts={'otel_traces': 11} db=161MB free=4.73GB mergeCPU=88.7s
[traces-100k-tg] t=171s inserts=171 err=0 parts={'otel_traces': 12} db=166MB free=4.75GB mergeCPU=91.1s
[traces-100k-tg] t=176s inserts=176 err=0 parts={'otel_traces': 11} db=170MB free=4.72GB mergeCPU=95.8s
[traces-100k-tg] t=181s inserts=181 err=0 parts={'otel_traces': 16} db=175MB free=4.68GB mergeCPU=101.4s
[traces-100k-tg] t=186s inserts=186 err=0 parts={'otel_traces': 16} db=180MB free=4.65GB mergeCPU=107.5s
